Date (UTC),1200061435370 (kWh),Type,1200061695248 (kWh),Type
26/09/2022 04:00,0,Actual,0,Actual
26/09/2022 04:30,0,Actual,0,Actual
26/09/2022 05:00,0,Actual,0,Actual
26/09/2022 05:30,0,Actual,0,Actual
26/09/2022 06:00,0,Actual,0,Actual
26/09/2022 06:30,0,Actual,0,Actual
26/09/2022 07:00,0,Actual,0,Actual
26/09/2022 07:30,7.7,Actual,0,Actual
26/09/2022 08:00,33,Actual,0,Actual
26/09/2022 08:30,23.1,Actual,0,Actual
26/09/2022 09:00,4.1,Actual,0,Actual
26/09/2022 09:30,16,Actual,0,Actual
26/09/2022 10:00,31.7,Actual,0,Actual
26/09/2022 10:30,50.9,Actual,0,Actual
26/09/2022 11:00,15.6,Actual,0,Actual
26/09/2022 11:30,44.8,Actual,0,Actual
26/09/2022 12:00,7.6,Actual,0,Actual
26/09/2022 12:30,13.1,Actual,0,Actual
26/09/2022 13:00,35.2,Actual,0,Actual
26/09/2022 13:30,5.3,Actual,0,Actual
26/09/2022 14:00,1.3,Actual,0,Actual
26/09/2022 14:30,0.3,Actual,0,Actual
26/09/2022 15:00,7,Actual,0,Actual
26/09/2022 15:30,0,Actual,0,Actual
26/09/2022 16:00,0,Actual,0,Actual
26/09/2022 16:30,0,Actual,0,Actual
26/09/2022 17:00,0,Actual,0,Actual
26/09/2022 17:30,0,Actual,0,Actual
26/09/2022 18:00,0,Actual,0,Actual
26/09/2022 18:30,0,Actual,0,Actual
26/09/2022 19:00,0,Actual,0,Actual
26/09/2022 19:30,0,Actual,0,Actual
26/09/2022 20:00,0,Actual,0,Actual
26/09/2022 20:30,0,Actual,0,Actual
26/09/2022 21:00,0,Actual,0,Actual
26/09/2022 21:30,0,Actual,0,Actual
26/09/2022 22:00,0,Actual,0,Actual
26/09/2022 22:30,0,Actual,0,Actual
26/09/2022 23:00,0,Actual,0,Actual
26/09/2022 23:30,0,Actual,0,Actual
27/09/2022 00:00,0,Actual,0,Actual
27/09/2022 00:30,0,Actual,0,Actual
27/09/2022 01:00,0,Actual,0,Actual
27/09/2022 01:30,0,Actual,0,Actual
27/09/2022 02:00,0,Actual,0,Actual
27/09/2022 02:30,0,Actual,0,Actual
27/09/2022 03:00,0,Actual,0,Actual
27/09/2022 03:30,0,Actual,0,Actual
27/09/2022 04:00,0,Actual,0,Actual
27/09/2022 04:30,0,Actual,0,Actual
27/09/2022 05:00,0,Actual,0,Actual
27/09/2022 05:30,0,Actual,0,Actual
27/09/2022 06:00,0,Actual,0,Actual
27/09/2022 06:30,0,Actual,0,Actual
27/09/2022 07:00,0,Actual,0,Actual
27/09/2022 07:30,0,Actual,0,Actual
27/09/2022 08:00,0,Actual,0,Actual
27/09/2022 08:30,5.3,Actual,0,Actual
27/09/2022 09:00,4.2,Actual,0,Actual
27/09/2022 09:30,10.6,Actual,0,Actual
27/09/2022 10:00,26.7,Actual,0,Actual
27/09/2022 10:30,19.7,Actual,0,Actual
27/09/2022 11:00,54.9,Actual,0,Actual
27/09/2022 11:30,30.7,Actual,0,Actual
27/09/2022 12:00,28.8,Actual,0,Actual
27/09/2022 12:30,36,Actual,0,Actual
27/09/2022 13:00,14.3,Actual,0,Actual
27/09/2022 13:30,7.7,Actual,0,Actual
27/09/2022 14:00,26.5,Actual,0,Actual
27/09/2022 14:30,10.2,Actual,0,Actual
27/09/2022 15:00,1.3,Actual,0,Actual
27/09/2022 15:30,6.3,Actual,0,Actual
27/09/2022 16:00,0,Actual,0,Actual
27/09/2022 16:30,0,Actual,0,Actual
27/09/2022 17:00,0,Actual,0,Actual
27/09/2022 17:30,0,Actual,0,Actual
27/09/2022 18:00,0,Actual,0,Actual
27/09/2022 18:30,0,Actual,0,Actual
27/09/2022 19:00,0,Actual,0,Actual
27/09/2022 19:30,0,Actual,0,Actual
27/09/2022 20:00,0,Actual,0,Actual
27/09/2022 20:30,0,Actual,0,Actual
27/09/2022 21:00,0,Actual,0,Actual
27/09/2022 21:30,0,Actual,0,Actual
27/09/2022 22:00,0,Actual,0,Actual
27/09/2022 22:30,0,Actual,0,Actual
27/09/2022 23:00,0,Actual,0,Actual
27/09/2022 23:30,0,Actual,0,Actual
28/09/2022 00:00,0,Actual,0,Actual
28/09/2022 00:30,0,Actual,0,Actual
28/09/2022 01:00,0,Actual,0,Actual
28/09/2022 01:30,0,Actual,0,Actual
28/09/2022 02:00,0,Actual,0,Actual
28/09/2022 02:30,0,Actual,0,Actual
28/09/2022 03:00,0,Actual,0,Actual
28/09/2022 03:30,0,Actual,0,Actual
28/09/2022 04:00,0,Actual,0,Actual
28/09/2022 04:30,0,Actual,0,Actual
28/09/2022 05:00,0,Actual,0,Actual
28/09/2022 05:30,0,Actual,0,Actual
28/09/2022 06:00,0,Actual,0,Actual
28/09/2022 06:30,0,Actual,0,Actual
28/09/2022 07:00,0.2,Actual,0,Actual
28/09/2022 07:30,20.6,Actual,0,Actual
28/09/2022 08:00,44.7,Actual,0,Actual
28/09/2022 08:30,39,Actual,0,Actual
28/09/2022 09:00,13.9,Actual,0,Actual
28/09/2022 09:30,20.8,Actual,0,Actual
28/09/2022 10:00,42.4,Actual,0,Actual
28/09/2022 10:30,12.9,Actual,0,Actual
28/09/2022 11:00,32.4,Actual,0,Actual
28/09/2022 11:30,15.5,Actual,0,Actual
28/09/2022 12:00,19.3,Actual,0,Actual
28/09/2022 12:30,14.9,Actual,0,Actual
28/09/2022 13:00,4.6,Actual,0,Actual
28/09/2022 13:30,0.2,Actual,0,Actual
28/09/2022 14:00,0.8,Actual,0,Actual
28/09/2022 14:30,1.2,Actual,0,Actual
28/09/2022 15:00,11.5,Actual,0,Actual
28/09/2022 15:30,1,Actual,0,Actual
28/09/2022 16:00,0,Actual,0,Actual
28/09/2022 16:30,0,Actual,0,Actual
28/09/2022 17:00,0,Actual,0,Actual
28/09/2022 17:30,0,Actual,0,Actual
28/09/2022 18:00,0,Actual,0,Actual
28/09/2022 18:30,0,Actual,0,Actual
28/09/2022 19:00,0,Actual,0,Actual
28/09/2022 19:30,0,Actual,0,Actual
28/09/2022 20:00,0,Actual,0,Actual
28/09/2022 20:30,0,Actual,0,Actual
28/09/2022 21:00,0,Actual,0,Actual
28/09/2022 21:30,0,Actual,0,Actual
28/09/2022 22:00,0,Actual,0,Actual
28/09/2022 22:30,0,Actual,0,Actual
28/09/2022 23:00,0,Actual,0,Actual
28/09/2022 23:30,0,Actual,0,Actual
29/09/2022 00:00,0,Actual,0,Actual
29/09/2022 00:30,0,Actual,0,Actual
29/09/2022 01:00,0,Actual,0,Actual
29/09/2022 01:30,0,Actual,0,Actual
29/09/2022 02:00,0,Actual,0,Actual
29/09/2022 02:30,0,Actual,0,Actual
29/09/2022 03:00,0,Actual,0,Actual
29/09/2022 03:30,0,Actual,0,Actual
29/09/2022 04:00,0,Actual,0,Actual
29/09/2022 04:30,0,Actual,0,Actual
29/09/2022 05:00,0,Actual,0,Actual
29/09/2022 05:30,0,Actual,0,Actual
29/09/2022 06:00,0,Actual,0,Actual
29/09/2022 06:30,0,Actual,0,Actual
29/09/2022 07:00,0,Actual,0,Actual
29/09/2022 07:30,21.3,Actual,0,Actual
29/09/2022 08:00,39.1,Actual,0,Actual
29/09/2022 08:30,54.8,Actual,0,Actual
29/09/2022 09:00,61.3,Actual,0,Actual
29/09/2022 09:30,39.9,Actual,0,Actual
29/09/2022 10:00,55.5,Actual,0,Actual
29/09/2022 10:30,68,Actual,0,Actual
29/09/2022 11:00,14.2,Actual,0,Actual
29/09/2022 11:30,23.6,Actual,0,Actual
29/09/2022 12:00,59.6,Actual,0,Actual
29/09/2022 12:30,50.4,Actual,0,Actual
29/09/2022 13:00,54.7,Actual,0,Actual
29/09/2022 13:30,15,Actual,0,Actual
29/09/2022 14:00,0,Actual,0,Actual
29/09/2022 14:30,17.9,Actual,0,Actual
29/09/2022 15:00,16.5,Actual,0,Actual
29/09/2022 15:30,4.6,Actual,0,Actual
29/09/2022 16:00,0,Actual,0,Actual
29/09/2022 16:30,0,Actual,0,Actual
29/09/2022 17:00,0,Actual,0,Actual
29/09/2022 17:30,0,Actual,0,Actual
29/09/2022 18:00,0,Actual,0,Actual
29/09/2022 18:30,0,Actual,0,Actual
29/09/2022 19:00,0,Actual,0,Actual
29/09/2022 19:30,0,Actual,0,Actual
29/09/2022 20:00,0,Actual,0,Actual
29/09/2022 20:30,0,Actual,0,Actual
29/09/2022 21:00,0,Actual,0,Actual
29/09/2022 21:30,0,Actual,0,Actual
29/09/2022 22:00,0,Actual,0,Actual
29/09/2022 22:30,0,Actual,0,Actual
29/09/2022 23:00,0,Actual,0,Actual
29/09/2022 23:30,0,Actual,0,Actual
30/09/2022 00:00,0,Actual,0,Actual
30/09/2022 00:30,0,Actual,0,Actual
30/09/2022 01:00,0,Actual,0,Actual
30/09/2022 01:30,0,Actual,0,Actual
30/09/2022 02:00,0,Actual,0,Actual
30/09/2022 02:30,0,Actual,0,Actual
30/09/2022 03:00,0,Actual,0,Actual
30/09/2022 03:30,0,Actual,0,Actual
30/09/2022 04:00,0,Actual,0,Actual
30/09/2022 04:30,0,Actual,0,Actual
30/09/2022 05:00,0,Actual,0,Actual
30/09/2022 05:30,0,Actual,0,Actual
30/09/2022 06:00,0,Actual,0,Actual
30/09/2022 06:30,0,Actual,0,Actual
30/09/2022 07:00,0,Actual,0,Actual
30/09/2022 07:30,0,Actual,0,Actual
30/09/2022 08:00,30.1,Actual,0,Actual
30/09/2022 08:30,49,Actual,0,Actual
30/09/2022 09:00,18.7,Actual,0,Actual
30/09/2022 09:30,23.1,Actual,0,Actual
30/09/2022 10:00,22.6,Actual,0,Actual
30/09/2022 10:30,22.3,Actual,0,Actual
30/09/2022 11:00,49.3,Actual,0,Actual
30/09/2022 11:30,22.2,Actual,0,Actual
30/09/2022 12:00,7.1,Actual,0,Actual
30/09/2022 12:30,33.6,Actual,0,Actual
30/09/2022 13:00,0.6,Actual,0,Actual
30/09/2022 13:30,0,Actual,0,Actual
30/09/2022 14:00,0,Actual,0,Actual
30/09/2022 14:30,0,Actual,0,Actual
30/09/2022 15:00,0,Actual,0,Actual
30/09/2022 15:30,0,Actual,0,Actual
30/09/2022 16:00,0,Actual,0,Actual
30/09/2022 16:30,0,Actual,0,Actual
30/09/2022 17:00,0,Actual,0,Actual
30/09/2022 17:30,0,Actual,0,Actual
30/09/2022 18:00,0,Actual,0,Actual
30/09/2022 18:30,0,Actual,0,Actual
30/09/2022 19:00,0,Actual,0,Actual
30/09/2022 19:30,0,Actual,0,Actual
30/09/2022 20:00,0,Actual,0,Actual
30/09/2022 20:30,0,Actual,0,Actual
30/09/2022 21:00,0,Actual,0,Actual
30/09/2022 21:30,0,Actual,0,Actual
30/09/2022 22:00,0,Actual,0,Actual
30/09/2022 22:30,0,Actual,0,Actual
30/09/2022 23:00,0,Actual,0,Actual
30/09/2022 23:30,0,Actual,0,Actual
01/10/2022 00:00,0,Actual,0,Actual
01/10/2022 00:30,0,Actual,0,Actual
01/10/2022 01:00,0,Actual,0,Actual
01/10/2022 01:30,0,Actual,0,Actual
01/10/2022 02:00,0,Actual,0,Actual
01/10/2022 02:30,0,Actual,0,Actual
01/10/2022 03:00,0,Actual,0,Actual
01/10/2022 03:30,0,Actual,0,Actual
01/10/2022 04:00,0,Actual,0,Actual
01/10/2022 04:30,0,Actual,0,Actual
01/10/2022 05:00,0,Actual,0,Actual
01/10/2022 05:30,0,Actual,0,Actual
01/10/2022 06:00,0,Actual,0,Actual
01/10/2022 06:30,0,Actual,0,Actual
01/10/2022 07:00,0,Actual,0,Actual
01/10/2022 07:30,7,Actual,0,Actual
01/10/2022 08:00,30.3,Actual,0,Actual
01/10/2022 08:30,45.7,Actual,0,Actual
01/10/2022 09:00,55,Actual,0,Actual
01/10/2022 09:30,62,Actual,0,Actual
01/10/2022 10:00,78.9,Actual,0,Actual
01/10/2022 10:30,77.5,Actual,0,Actual
01/10/2022 11:00,81.7,Actual,0,Actual
01/10/2022 11:30,14.2,Actual,0,Actual
01/10/2022 12:00,46.6,Actual,0,Actual
01/10/2022 12:30,39.2,Actual,0,Actual
01/10/2022 13:00,29.7,Actual,0,Actual
01/10/2022 13:30,31.2,Actual,0,Actual
01/10/2022 14:00,34.6,Actual,0,Actual
01/10/2022 14:30,18.3,Actual,0,Actual
01/10/2022 15:00,3.8,Actual,0,Actual
01/10/2022 15:30,1.4,Actual,0,Actual
01/10/2022 16:00,0,Actual,0,Actual
01/10/2022 16:30,0,Actual,0,Actual
01/10/2022 17:00,0,Actual,0,Actual
01/10/2022 17:30,0,Actual,0,Actual
01/10/2022 18:00,0,Actual,0,Actual
01/10/2022 18:30,0,Actual,0,Actual
01/10/2022 19:00,0,Actual,0,Actual
01/10/2022 19:30,0,Actual,0,Actual
01/10/2022 20:00,0,Actual,0,Actual
01/10/2022 20:30,0,Actual,0,Actual
01/10/2022 21:00,0,Actual,0,Actual
01/10/2022 21:30,0,Actual,0,Actual
01/10/2022 22:00,0,Actual,0,Actual
01/10/2022 22:30,0,Actual,0,Actual
01/10/2022 23:00,0,Actual,0,Actual
01/10/2022 23:30,0,Actual,0,Actual
02/10/2022 00:00,0,Actual,0,Actual
02/10/2022 00:30,0,Actual,0,Actual
02/10/2022 01:00,0,Actual,0,Actual
02/10/2022 01:30,0,Actual,0,Actual
02/10/2022 02:00,0,Actual,0,Actual
02/10/2022 02:30,0,Actual,0,Actual
02/10/2022 03:00,0,Actual,0,Actual
02/10/2022 03:30,0,Actual,0,Actual
02/10/2022 04:00,0,Actual,0,Actual
02/10/2022 04:30,0,Actual,0,Actual
02/10/2022 05:00,0,Actual,0,Actual
02/10/2022 05:30,0,Actual,0,Actual
02/10/2022 06:00,0,Actual,0,Actual
02/10/2022 06:30,0,Actual,0,Actual
02/10/2022 07:00,0,Actual,0,Actual
02/10/2022 07:30,0,Actual,0,Actual
02/10/2022 08:00,0,Actual,0,Actual
02/10/2022 08:30,0,Actual,0,Actual
02/10/2022 09:00,0,Actual,0,Actual
02/10/2022 09:30,6.8,Actual,0,Actual
02/10/2022 10:00,31.3,Actual,0,Actual
02/10/2022 10:30,18.9,Actual,0,Actual
02/10/2022 11:00,61.3,Actual,0,Actual
02/10/2022 11:30,70,Actual,0,Actual
02/10/2022 12:00,75.3,Actual,0,Actual
02/10/2022 12:30,66.5,Actual,0,Actual
02/10/2022 13:00,60.4,Actual,0,Actual
02/10/2022 13:30,20.4,Actual,0,Actual
02/10/2022 14:00,13.4,Actual,0,Actual
02/10/2022 14:30,12.7,Actual,0,Actual
02/10/2022 15:00,0.8,Actual,0,Actual
02/10/2022 15:30,0.7,Actual,0,Actual
02/10/2022 16:00,0,Actual,0,Actual
02/10/2022 16:30,0,Actual,0,Actual
02/10/2022 17:00,0,Actual,0,Actual
02/10/2022 17:30,0,Actual,0,Actual
02/10/2022 18:00,0,Actual,0,Actual
02/10/2022 18:30,0,Actual,0,Actual
02/10/2022 19:00,0,Actual,0,Actual
02/10/2022 19:30,0,Actual,0,Actual
02/10/2022 20:00,0,Actual,0,Actual
02/10/2022 20:30,0,Actual,0,Actual
02/10/2022 21:00,0,Actual,0,Actual
02/10/2022 21:30,0,Actual,0,Actual
02/10/2022 22:00,0,Actual,0,Actual
02/10/2022 22:30,0,Actual,0,Actual
02/10/2022 23:00,0,Actual,0,Actual
02/10/2022 23:30,0,Actual,0,Actual
03/10/2022 00:00,0,Actual,0,Actual
03/10/2022 00:30,0,Actual,0,Actual
03/10/2022 01:00,0,Actual,0,Actual
03/10/2022 01:30,0,Actual,0,Actual
03/10/2022 02:00,0,Actual,0,Actual
03/10/2022 02:30,0,Actual,0,Actual
03/10/2022 03:00,0,Actual,0,Actual
03/10/2022 03:30,0,Actual,0,Actual
03/10/2022 04:00,0,Actual,0,Actual
03/10/2022 04:30,0,Actual,0,Actual
03/10/2022 05:00,0,Actual,0,Actual
03/10/2022 05:30,0,Actual,0,Actual
03/10/2022 06:00,0,Actual,0,Actual
03/10/2022 06:30,0,Actual,0,Actual
03/10/2022 07:00,0,Actual,0,Actual
03/10/2022 07:30,0,Actual,0,Actual
03/10/2022 08:00,0,Actual,0,Actual
03/10/2022 08:30,0,Actual,0,Actual
03/10/2022 09:00,7.6,Actual,0,Actual
03/10/2022 09:30,39.1,Actual,0,Actual
03/10/2022 10:00,14.5,Actual,0,Actual
03/10/2022 10:30,21.1,Actual,0,Actual
03/10/2022 11:00,59.2,Actual,0,Actual
03/10/2022 11:30,11.7,Actual,0,Actual
03/10/2022 12:00,16.3,Actual,0,Actual
03/10/2022 12:30,20.1,Actual,0,Actual
03/10/2022 13:00,0.3,Actual,0,Actual
03/10/2022 13:30,9.7,Actual,0,Actual
03/10/2022 14:00,4.1,Actual,0,Actual
03/10/2022 14:30,0.3,Actual,0,Actual
03/10/2022 15:00,0.6,Actual,0,Actual
03/10/2022 15:30,0,Actual,0,Actual
03/10/2022 16:00,0,Actual,0,Actual
03/10/2022 16:30,0,Actual,0,Actual
03/10/2022 17:00,0,Actual,0,Actual
03/10/2022 17:30,0,Actual,0,Actual
03/10/2022 18:00,0,Actual,0,Actual
03/10/2022 18:30,0,Actual,0,Actual
03/10/2022 19:00,0,Actual,0,Actual
03/10/2022 19:30,0,Actual,0,Actual
03/10/2022 20:00,0,Actual,0,Actual
03/10/2022 20:30,0,Actual,0,Actual
03/10/2022 21:00,0,Actual,0,Actual
03/10/2022 21:30,0,Actual,0,Actual
03/10/2022 22:00,0,Actual,0,Actual
03/10/2022 22:30,0,Actual,0,Actual
03/10/2022 23:00,0,Actual,0,Actual
03/10/2022 23:30,0,Actual,0,Actual
04/10/2022 00:00,0,Actual,0,Actual
04/10/2022 00:30,0,Actual,0,Actual
04/10/2022 01:00,0,Actual,0,Actual
04/10/2022 01:30,0,Actual,0,Actual
04/10/2022 02:00,0,Actual,0,Actual
04/10/2022 02:30,0,Actual,0,Actual
04/10/2022 03:00,0,Actual,0,Actual
04/10/2022 03:30,0,Actual,0,Actual
04/10/2022 04:00,0,Actual,0,Actual
04/10/2022 04:30,0,Actual,0,Actual
04/10/2022 05:00,0,Actual,0,Actual
04/10/2022 05:30,0,Actual,0,Actual
04/10/2022 06:00,0,Actual,0,Actual
04/10/2022 06:30,0,Actual,0,Actual
04/10/2022 07:00,0,Actual,0,Actual
04/10/2022 07:30,0.1,Actual,0,Actual
04/10/2022 08:00,21,Actual,0,Actual
04/10/2022 08:30,35.3,Actual,0,Actual
04/10/2022 09:00,10.4,Actual,0,Actual
04/10/2022 09:30,11.4,Actual,0,Actual
04/10/2022 10:00,1.9,Actual,0,Actual
04/10/2022 10:30,17.2,Actual,0,Actual
04/10/2022 11:00,2,Actual,0,Actual
04/10/2022 11:30,4.8,Actual,0,Actual
04/10/2022 12:00,8.2,Actual,0,Actual
04/10/2022 12:30,0.1,Actual,0,Actual
04/10/2022 13:00,0.4,Actual,0,Actual
04/10/2022 13:30,2.4,Actual,0,Actual
04/10/2022 14:00,1.7,Actual,0,Actual
04/10/2022 14:30,0,Actual,0,Actual
04/10/2022 15:00,0,Actual,0,Actual
04/10/2022 15:30,0,Actual,0,Actual
04/10/2022 16:00,0,Actual,0,Actual
04/10/2022 16:30,0,Actual,0,Actual
04/10/2022 17:00,0,Actual,0,Actual
04/10/2022 17:30,0,Actual,0,Actual
04/10/2022 18:00,0,Actual,0,Actual
04/10/2022 18:30,0,Actual,0,Actual
04/10/2022 19:00,0,Actual,0,Actual
04/10/2022 19:30,0,Actual,0,Actual
04/10/2022 20:00,0,Actual,0,Actual
04/10/2022 20:30,0,Actual,0,Actual
04/10/2022 21:00,0,Actual,0,Actual
04/10/2022 21:30,0,Actual,0,Actual
04/10/2022 22:00,0,Actual,0,Actual
04/10/2022 22:30,0,Actual,0,Actual
04/10/2022 23:00,0,Actual,0,Actual
04/10/2022 23:30,0,Actual,0,Actual
05/10/2022 00:00,0,Actual,0,Actual
05/10/2022 00:30,0,Actual,0,Actual
05/10/2022 01:00,0,Actual,0,Actual
05/10/2022 01:30,0,Actual,0,Actual
05/10/2022 02:00,0,Actual,0,Actual
05/10/2022 02:30,0,Actual,0,Actual
05/10/2022 03:00,0,Actual,0,Actual
05/10/2022 03:30,0,Actual,0,Actual
05/10/2022 04:00,0,Actual,0,Actual
05/10/2022 04:30,0,Actual,0,Actual
05/10/2022 05:00,0,Actual,0,Actual
05/10/2022 05:30,0,Actual,0,Actual
05/10/2022 06:00,0,Actual,0,Actual
05/10/2022 06:30,0,Actual,0,Actual
05/10/2022 07:00,0,Actual,0,Actual
05/10/2022 07:30,0.7,Actual,0,Actual
05/10/2022 08:00,0.1,Actual,0,Actual
05/10/2022 08:30,0.3,Actual,0,Actual
05/10/2022 09:00,0,Actual,0,Actual
05/10/2022 09:30,2.2,Actual,0,Actual
05/10/2022 10:00,31.1,Actual,0,Actual
05/10/2022 10:30,1.2,Actual,0,Actual
05/10/2022 11:00,0,Actual,0,Actual
05/10/2022 11:30,0,Actual,0,Actual
05/10/2022 12:00,0,Actual,0,Actual
05/10/2022 12:30,0,Actual,0,Actual
05/10/2022 13:00,0,Actual,0,Actual
05/10/2022 13:30,0,Actual,0,Actual
05/10/2022 14:00,0,Actual,0,Actual
05/10/2022 14:30,0,Actual,0,Actual
05/10/2022 15:00,0,Actual,0,Actual
05/10/2022 15:30,0,Actual,0,Actual
05/10/2022 16:00,0,Actual,0,Actual
05/10/2022 16:30,0,Actual,0,Actual
05/10/2022 17:00,0,Actual,0,Actual
05/10/2022 17:30,0,Actual,0,Actual
05/10/2022 18:00,0,Actual,0,Actual
05/10/2022 18:30,0,Actual,0,Actual
05/10/2022 19:00,0,Actual,0,Actual
05/10/2022 19:30,0,Actual,0,Actual
05/10/2022 20:00,0,Actual,0,Actual
05/10/2022 20:30,0,Actual,0,Actual
05/10/2022 21:00,0,Actual,0,Actual
05/10/2022 21:30,0,Actual,0,Actual
05/10/2022 22:00,0,Actual,0,Actual
05/10/2022 22:30,0,Actual,0,Actual
05/10/2022 23:00,0,Actual,0,Actual
05/10/2022 23:30,0,Actual,0,Actual
06/10/2022 00:00,0,Actual,0,Actual
06/10/2022 00:30,0,Actual,0,Actual
06/10/2022 01:00,0,Actual,0,Actual
06/10/2022 01:30,0,Actual,0,Actual
06/10/2022 02:00,0,Actual,0,Actual
06/10/2022 02:30,0,Actual,0,Actual
06/10/2022 03:00,0,Actual,0,Actual
06/10/2022 03:30,0,Actual,0,Actual
06/10/2022 04:00,0,Actual,0,Actual
06/10/2022 04:30,0,Actual,0,Actual
06/10/2022 05:00,0,Actual,0,Actual
06/10/2022 05:30,0,Actual,0,Actual
06/10/2022 06:00,0,Actual,0,Actual
06/10/2022 06:30,0,Actual,0,Actual
06/10/2022 07:00,0,Actual,0,Actual
06/10/2022 07:30,1.4,Actual,0,Actual
06/10/2022 08:00,26.4,Actual,0,Actual
06/10/2022 08:30,44.4,Actual,0,Actual
06/10/2022 09:00,54.8,Actual,0,Actual
06/10/2022 09:30,68.3,Actual,0,Actual
06/10/2022 10:00,73.3,Actual,0,Actual
06/10/2022 10:30,75.9,Actual,0,Actual
06/10/2022 11:00,75.9,Actual,0,Actual
06/10/2022 11:30,65.1,Actual,0,Actual
06/10/2022 12:00,47.7,Actual,0,Actual
06/10/2022 12:30,38.1,Actual,0,Actual
06/10/2022 13:00,35.3,Actual,0,Actual
06/10/2022 13:30,23.2,Actual,0,Actual
06/10/2022 14:00,19,Actual,0,Actual
06/10/2022 14:30,22.3,Actual,0,Actual
06/10/2022 15:00,7,Actual,0,Actual
06/10/2022 15:30,0.7,Actual,0,Actual
06/10/2022 16:00,0,Actual,0,Actual
06/10/2022 16:30,0,Actual,0,Actual
06/10/2022 17:00,0,Actual,0,Actual
06/10/2022 17:30,0,Actual,0,Actual
06/10/2022 18:00,0,Actual,0,Actual
06/10/2022 18:30,0,Actual,0,Actual
06/10/2022 19:00,0,Actual,0,Actual
06/10/2022 19:30,0,Actual,0,Actual
06/10/2022 20:00,0,Actual,0,Actual
06/10/2022 20:30,0,Actual,0,Actual
06/10/2022 21:00,0,Actual,0,Actual
06/10/2022 21:30,0,Actual,0,Actual
06/10/2022 22:00,0,Actual,0,Actual
06/10/2022 22:30,0,Actual,0,Actual
06/10/2022 23:00,0,Actual,0,Actual
06/10/2022 23:30,0,Actual,0,Actual
07/10/2022 00:00,0,Actual,0,Actual
07/10/2022 00:30,0,Actual,0,Actual
07/10/2022 01:00,0,Actual,0,Actual
07/10/2022 01:30,0,Actual,0,Actual
07/10/2022 02:00,0,Actual,0,Actual
07/10/2022 02:30,0,Actual,0,Actual
07/10/2022 03:00,0,Actual,0,Actual
07/10/2022 03:30,0,Actual,0,Actual
07/10/2022 04:00,0,Actual,0,Actual
07/10/2022 04:30,0,Actual,0,Actual
07/10/2022 05:00,0,Actual,0,Actual
07/10/2022 05:30,0,Actual,0,Actual
07/10/2022 06:00,0,Actual,0,Actual
07/10/2022 06:30,0,Actual,0,Actual
07/10/2022 07:00,0,Actual,0,Actual
07/10/2022 07:30,0,Actual,0,Actual
07/10/2022 08:00,12.4,Actual,0,Actual
07/10/2022 08:30,10.5,Actual,0,Actual
07/10/2022 09:00,18,Actual,0,Actual
07/10/2022 09:30,34.3,Actual,0,Actual
07/10/2022 10:00,43.9,Actual,0,Actual
07/10/2022 10:30,8.9,Actual,0,Actual
07/10/2022 11:00,53.3,Actual,0,Actual
07/10/2022 11:30,7,Actual,0,Actual
07/10/2022 12:00,55.4,Actual,0,Actual
07/10/2022 12:30,69.5,Actual,0,Actual
07/10/2022 13:00,46.3,Actual,0,Actual
07/10/2022 13:30,51,Actual,0,Actual
07/10/2022 14:00,35.8,Actual,0,Actual
07/10/2022 14:30,4.6,Actual,0,Actual
07/10/2022 15:00,0.6,Actual,0,Actual
07/10/2022 15:30,0,Actual,0,Actual
07/10/2022 16:00,0,Actual,0,Actual
07/10/2022 16:30,0,Actual,0,Actual
07/10/2022 17:00,0,Actual,0,Actual
07/10/2022 17:30,0,Actual,0,Actual
07/10/2022 18:00,0,Actual,0,Actual
07/10/2022 18:30,0,Actual,0,Actual
07/10/2022 19:00,0,Actual,0,Actual
07/10/2022 19:30,0,Actual,0,Actual
07/10/2022 20:00,0,Actual,0,Actual
07/10/2022 20:30,0,Actual,0,Actual
07/10/2022 21:00,0,Actual,0,Actual
07/10/2022 21:30,0,Actual,0,Actual
07/10/2022 22:00,0,Actual,0,Actual
07/10/2022 22:30,0,Actual,0,Actual
07/10/2022 23:00,0,Actual,0,Actual
07/10/2022 23:30,0,Actual,0,Actual
08/10/2022 00:00,0,Actual,0,Actual
08/10/2022 00:30,0,Actual,0,Actual
08/10/2022 01:00,0,Actual,0,Actual
08/10/2022 01:30,0,Actual,0,Actual
08/10/2022 02:00,0,Actual,0,Actual
08/10/2022 02:30,0,Actual,0,Actual
08/10/2022 03:00,0,Actual,0,Actual
08/10/2022 03:30,0,Actual,0,Actual
08/10/2022 04:00,0,Actual,0,Actual
08/10/2022 04:30,0,Actual,0,Actual
08/10/2022 05:00,0,Actual,0,Actual
08/10/2022 05:30,0,Actual,0,Actual
08/10/2022 06:00,0,Actual,0,Actual
08/10/2022 06:30,0,Actual,0,Actual
08/10/2022 07:00,0,Actual,0,Actual
08/10/2022 07:30,1.6,Actual,0,Actual
08/10/2022 08:00,27.9,Actual,0,Actual
08/10/2022 08:30,50.3,Actual,0,Actual
08/10/2022 09:00,60.6,Actual,0,Actual
08/10/2022 09:30,68.3,Actual,0,Actual
08/10/2022 10:00,72.9,Actual,0,Actual
08/10/2022 10:30,78.6,Actual,0,Actual
08/10/2022 11:00,81.3,Actual,0,Actual
08/10/2022 11:30,58,Actual,0,Actual
08/10/2022 12:00,77.3,Actual,0,Actual
